"2019/06/01,com.foo.bar,AT,2,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000"
"2019/06/01,com.foo.bar,AU,3,2,0.667,2,1.000,2,1.000,2,1.000,2,1.000"
"2019/06/01,com.foo.bar,BR,1,1,1.000,1,1.000,1,1.000,1,1.000,1,1.000"
"2019/06/01,com.foo.bar,CA,7,3,0.429,3,1.000,3,1.000,3,1.000,3,1.000"
"2019/06/01,com.foo.bar,CY,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000"
"2019/06/01,com.foo.bar,CZ,1,1,1.000,0,0.000,0,0.000,0,0.000,0,0.000"
"2019/06/01,com.foo.bar,DE,3,1,0.333,1,1.000,1,1.000,1,1.000,1,1.000"
"2019/06/01,com.foo.bar,FI,2,2,1.000,2,1.000,2,1.000,2,1.000,2,1.000"
"2019/06/01,com.foo.bar,FR,2,1,0.500,1,1.000,1,1.000,1,1.000,1,1.000"
"2019/06/01,com.foo.bar,GB,4,1,0.250,1,1.000,1,1.000,1,1.000,1,1.000"
"2019/06/01,com.foo.bar,HU,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000"
"2019/06/01,com.foo.bar,ID,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000"
"2019/06/01,com.foo.bar,IL,1,1,1.000,0,0.000,0,0.000,0,0.000,0,0.000"
"2019/06/01,com.foo.bar,IN,10,1,0.100,0,0.000,0,0.000,0,0.000,0,0.000"
"2019/06/01,com.foo.bar,IT,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000"
"2019/06/01,com.foo.bar,LB,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000"
"2019/06/01,com.foo.bar,LK,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000"
"2019/06/01,com.foo.bar,LT,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000"
"2019/06/01,com.foo.bar,LV,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000"
"2019/06/01,com.foo.bar,MY,2,1,0.500,1,1.000,1,1.000,1,1.000,0,0.000"
"2019/06/01,com.foo.bar,NA,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000"
"2019/06/01,com.foo.bar,NG,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000"
"2019/06/01,com.foo.bar,NL,1,1,1.000,0,0.000,0,0.000,0,0.000,0,0.000"
"2019/06/01,com.foo.bar,NZ,2,2,1.000,1,0.500,0,0.000,0,0.000,0,0.000"
"2019/06/01,com.foo.bar,PA,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000"
"2019/06/01,com.foo.bar,PH,2,1,0.500,0,0.000,0,0.000,0,0.000,0,0.000"
"2019/06/01,com.foo.bar,PL,2,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000"
"2019/06/01,com.foo.bar,RS,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000"
"2019/06/01,com.foo.bar,SE,1,1,1.000,0,0.000,0,0.000,0,0.000,0,0.000"
"2019/06/01,com.foo.bar,SI,2,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000"
"2019/06/01,com.foo.bar,UA,2,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000"
"2019/06/01,com.foo.bar,,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000"
"2019/06/01,com.foo.bar,US,190,58,0.305,35,0.603,30,0.517,25,0.431,23,0.397"
"2019/06/02,com.foo.bar,AT,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000"
"2019/06/02,com.foo.bar,AU,2,1,0.500,0,0.000,0,0.000,0,0.000,0,0.000"
"2019/06/02,com.foo.bar,BE,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000"
"2019/06/02,com.foo.bar,BR,2,1,0.500,0,0.000,0,0.000,0,0.000,0,0.000"
"2019/06/02,com.foo.bar,CA,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000"
"2019/06/02,com.foo.bar,CM,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000"
"2019/06/02,com.foo.bar,DE,2,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000"
"2019/06/02,com.foo.bar,ES,1,1,1.000,0,0.000,0,0.000,0,0.000,0,0.000"
"2019/06/02,com.foo.bar,FR,2,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000"
"2019/06/02,com.foo.bar,GB,5,2,0.400,1,0.500,1,0.500,1,0.500,1,0.500"
"2019/06/02,com.foo.bar,HK,1,1,1.000,0,0.000,0,0.000,0,0.000,0,0.000"
"2019/06/02,com.foo.bar,ID,2,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000"
"2019/06/02,com.foo.bar,IN,15,3,0.200,1,0.333,1,0.333,1,0.333,1,0.333"
