2019-05-01,com.foo.bar,AF,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-01,com.foo.bar,AT,1,1,1.000,1,1.000,1,1.000,1,1.000,0,0.000
2019-05-01,com.foo.bar,AU,8,2,0.250,2,1.000,2,1.000,2,1.000,2,1.000
2019-05-01,com.foo.bar,BD,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-01,com.foo.bar,BR,1,1,1.000,1,1.000,0,0.000,0,0.000,0,0.000
2019-05-01,com.foo.bar,CA,8,5,0.625,5,1.000,3,0.600,3,0.600,3,0.600
2019-05-01,com.foo.bar,DE,2,2,1.000,2,1.000,1,0.500,1,0.500,0,0.000
2019-05-01,com.foo.bar,DZ,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-01,com.foo.bar,EE,1,1,1.000,1,1.000,1,1.000,1,1.000,0,0.000
2019-05-01,com.foo.bar,EG,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-01,com.foo.bar,FM,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-01,com.foo.bar,GB,6,1,0.167,1,1.000,1,1.000,0,0.000,0,0.000
2019-05-01,com.foo.bar,HU,1,0,0.000,0,0.000,0,0.000,0,0.000,,
2019-05-01,com.foo.bar,ID,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-01,com.foo.bar,IN,7,3,0.429,1,0.333,0,0.000,0,0.000,0,0.000
2019-05-01,com.foo.bar,JP,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-01,com.foo.bar,LV,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-01,com.foo.bar,MY,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-01,com.foo.bar,NO,2,1,0.500,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-01,com.foo.bar,NP,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-01,com.foo.bar,PH,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-01,com.foo.bar,PK,1,1,1.000,1,1.000,1,1.000,1,1.000,1,1.000
2019-05-01,com.foo.bar,PT,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-01,com.foo.bar,QA,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-01,com.foo.bar,SA,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-01,com.foo.bar,US,186,58,0.312,35,0.603,26,0.448,24,0.414,21,0.362
2019-05-01,com.foo.bar,ZA,2,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-02,com.foo.bar,AE,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-02,com.foo.bar,AR,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-02,com.foo.bar,AU,6,3,0.500,3,1.000,3,1.000,3,1.000,3,1.000
2019-05-02,com.foo.bar,AZ,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-02,com.foo.bar,BD,2,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-02,com.foo.bar,BE,1,1,1.000,1,1.000,1,1.000,0,0.000,0,0.000
2019-05-02,com.foo.bar,CA,8,4,0.500,3,0.750,3,0.750,3,0.750,2,0.500
2019-05-02,com.foo.bar,CI,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-02,com.foo.bar,DE,3,1,0.333,1,1.000,1,1.000,1,1.000,1,1.000
2019-05-02,com.foo.bar,DK,1,1,1.000,1,1.000,1,1.000,1,1.000,1,1.000
2019-05-02,com.foo.bar,DZ,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-02,com.foo.bar,EG,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-02,com.foo.bar,FR,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-02,com.foo.bar,GB,7,5,0.714,4,0.800,3,0.600,3,0.600,2,0.400
2019-05-02,com.foo.bar,GN,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-02,com.foo.bar,ID,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-02,com.foo.bar,IL,1,1,1.000,1,1.000,1,1.000,1,1.000,1,1.000
2019-05-02,com.foo.bar,IN,13,3,0.231,1,0.333,1,0.333,1,0.333,1,0.333
2019-05-02,com.foo.bar,KW,1,1,1.000,1,1.000,0,0.000,0,0.000,0,0.000
2019-05-02,com.foo.bar,MX,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-02,com.foo.bar,MY,2,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-02,com.foo.bar,NO,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-02,com.foo.bar,PL,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-02,com.foo.bar,PR,1,1,1.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-02,com.foo.bar,RE,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-02,com.foo.bar,RU,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-02,com.foo.bar,,1,1,1.000,1,1.000,1,1.000,1,1.000,1,1.000
2019-05-02,com.foo.bar,US,196,61,0.311,42,0.689,31,0.508,26,0.426,23,0.377
2019-05-02,com.foo.bar,ZA,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-03,com.foo.bar,AE,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-03,com.foo.bar,AU,5,3,0.600,3,1.000,3,1.000,3,1.000,3,1.000
2019-05-03,com.foo.bar,BD,2,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-03,com.foo.bar,CA,12,6,0.500,6,1.000,5,0.833,4,0.667,4,0.667
2019-05-03,com.foo.bar,CI,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-03,com.foo.bar,DE,2,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-03,com.foo.bar,EG,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-03,com.foo.bar,ES,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-03,com.foo.bar,FR,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-03,com.foo.bar,GB,8,2,0.250,2,1.000,2,1.000,2,1.000,2,1.000
2019-05-03,com.foo.bar,ID,3,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-03,com.foo.bar,IN,11,3,0.273,1,0.333,0,0.000,0,0.000,0,0.000
2019-05-03,com.foo.bar,MG,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-03,com.foo.bar,MV,1,1,1.000,1,1.000,1,1.000,0,0.000,0,0.000
2019-05-03,com.foo.bar,MX,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-03,com.foo.bar,MY,1,1,1.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-03,com.foo.bar,PH,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-03,com.foo.bar,PK,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-03,com.foo.bar,PL,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-03,com.foo.bar,QA,1,1,1.000,1,1.000,0,0.000,0,0.000,0,0.000
2019-05-03,com.foo.bar,RO,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-03,com.foo.bar,RU,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-03,com.foo.bar,SG,1,1,1.000,1,1.000,0,0.000,0,0.000,0,0.000
2019-05-03,com.foo.bar,TH,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-03,com.foo.bar,TM,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-03,com.foo.bar,,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-03,com.foo.bar,US,183,61,0.333,46,0.754,42,0.689,35,0.574,28,0.459
2019-05-03,com.foo.bar,ZA,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-04,com.foo.bar,AR,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-04,com.foo.bar,AU,5,3,0.600,3,1.000,3,1.000,3,1.000,1,0.333
2019-05-04,com.foo.bar,BG,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-04,com.foo.bar,CA,5,2,0.400,1,0.500,1,0.500,0,0.000,0,0.000
2019-05-04,com.foo.bar,CH,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-04,com.foo.bar,CZ,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-04,com.foo.bar,DE,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-04,com.foo.bar,DK,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-04,com.foo.bar,ES,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-04,com.foo.bar,FR,5,1,0.200,1,1.000,0,0.000,0,0.000,0,0.000
2019-05-04,com.foo.bar,GB,1,1,1.000,1,1.000,0,0.000,0,0.000,0,0.000
2019-05-04,com.foo.bar,GP,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-04,com.foo.bar,GR,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-04,com.foo.bar,HU,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-04,com.foo.bar,ID,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-04,com.foo.bar,IL,2,1,0.500,1,1.000,0,0.000,0,0.000,0,0.000
2019-05-04,com.foo.bar,IN,13,3,0.231,1,0.333,1,0.333,0,0.000,0,0.000
2019-05-04,com.foo.bar,IQ,1,1,1.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-04,com.foo.bar,LA,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-04,com.foo.bar,MY,2,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-04,com.foo.bar,NL,4,2,0.500,2,1.000,2,1.000,2,1.000,2,1.000
2019-05-04,com.foo.bar,PH,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-04,com.foo.bar,RE,2,1,0.500,1,1.000,1,1.000,1,1.000,1,1.000
2019-05-04,com.foo.bar,RU,1,1,1.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-04,com.foo.bar,UA,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-04,com.foo.bar,,2,1,0.500,1,1.000,1,1.000,1,1.000,1,1.000
2019-05-04,com.foo.bar,US,206,78,0.379,49,0.628,38,0.487,35,0.449,26,0.333
2019-05-05,com.foo.bar,AU,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-05,com.foo.bar,BE,3,2,0.667,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-05,com.foo.bar,BH,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-05,com.foo.bar,CA,10,4,0.400,3,0.750,3,0.750,3,0.750,2,0.500
2019-05-05,com.foo.bar,FR,1,1,1.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-05,com.foo.bar,GB,11,4,0.364,3,0.750,3,0.750,3,0.750,3,0.750
2019-05-05,com.foo.bar,IN,16,2,0.125,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-05,com.foo.bar,JM,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-05,com.foo.bar,KW,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-05,com.foo.bar,MY,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-05,com.foo.bar,NZ,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-05,com.foo.bar,PK,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-05,com.foo.bar,PL,1,1,1.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-05,com.foo.bar,QA,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-05,com.foo.bar,RU,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-05,com.foo.bar,SA,2,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-05,com.foo.bar,TR,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-05,com.foo.bar,UA,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-05,com.foo.bar,US,168,41,0.244,27,0.659,19,0.463,17,0.415,13,0.317
2019-05-05,com.foo.bar,ZA,2,1,0.500,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-06,com.foo.bar,AU,2,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-06,com.foo.bar,BR,1,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-06,com.foo.bar,CA,3,1,0.333,1,1.000,1,1.000,1,1.000,1,1.000
2019-05-06,com.foo.bar,DE,2,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
2019-05-06,com.foo.bar,DZ,2,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
